simulation_id,scenario_name,truth_model,participant_id,trial_id,display_size,paradigm,exposure_ms,shown_letters,response_letters,n_shown,n_reported,n_correct,n_incorrect,replication_id,unit_seed,trials_per_cell,run_block
149,S06_new_strongVar,new,149,407,4,partial,260,KEDQ,DEKQ,4,4,4,0,24,3487970182,30,main
149,S06_new_strongVar,new,149,408,4,partial,260,GYBD,YD,4,2,2,2,24,3487970182,30,main
149,S06_new_strongVar,new,149,409,4,partial,260,DWPM,PMW,4,3,3,1,24,3487970182,30,main
149,S06_new_strongVar,new,149,410,4,partial,260,KUWX,XKW,4,3,3,1,24,3487970182,30,main
149,S06_new_strongVar,new,149,411,4,partial,260,RPTY,YPTR,4,4,4,0,24,3487970182,30,main
149,S06_new_strongVar,new,149,412,4,partial,260,FSCB,CS,4,2,2,2,24,3487970182,30,main
149,S06_new_strongVar,new,149,413,4,partial,260,NJUH,UNHJ,4,4,4,0,24,3487970182,30,main
149,S06_new_strongVar,new,149,414,4,partial,260,RLDY,YLR,4,3,3,1,24,3487970182,30,main
149,S06_new_strongVar,new,149,415,4,partial,260,JFSC,FCSJ,4,4,4,0,24,3487970182,30,main
149,S06_new_strongVar,new,149,416,4,partial,260,WNTJ,JNW,4,3,3,1,24,3487970182,30,main
149,S06_new_strongVar,new,149,417,4,partial,260,ZRNL,RN,4,2,2,2,24,3487970182,30,main
149,S06_new_strongVar,new,149,418,4,partial,260,WQKY,YKWQ,4,4,4,0,24,3487970182,30,main
149,S06_new_strongVar,new,149,419,4,partial,260,BSDN,NSD,4,3,3,1,24,3487970182,30,main
149,S06_new_strongVar,new,149,420,4,partial,260,SKNC,KCN,4,3,3,1,24,3487970182,30,main
150,S06_new_strongVar,new,150,1,6,whole,20,VPDCHY,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,2,6,whole,20,YKHSRX,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,3,6,whole,20,RMULVS,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,4,6,whole,20,LUVYBG,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,5,6,whole,20,XKESMZ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,6,6,whole,20,GBSUZD,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,7,6,whole,20,BEAWQG,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,8,6,whole,20,QTXFHC,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,9,6,whole,20,DZBCXJ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,10,6,whole,20,TXMNZD,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,11,6,whole,20,JRAGMX,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,12,6,whole,20,VGNPTX,N,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,13,6,whole,20,BRXFJG,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,14,6,whole,20,CRAGBD,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,15,6,whole,20,HBWJNV,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,16,6,whole,20,WLFSCQ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,17,6,whole,20,CPVKAX,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,18,6,whole,20,ZACLQG,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,19,6,whole,20,FCEGMU,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,20,6,whole,20,PAYTRS,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,21,6,whole,20,DRPVTK,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,22,6,whole,20,WSMEAY,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,23,6,whole,20,DWSMKN,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,24,6,whole,20,GNPKXU,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,25,6,whole,20,LZYQMT,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,26,6,whole,20,QAPZCT,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,27,6,whole,20,ULXHGZ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,28,6,whole,20,AGPWXM,X,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,29,6,whole,20,YVTSXF,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,30,6,whole,20,DBNKHL,L,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,31,6,whole,40,GMTHNZ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,32,6,whole,40,TFWVLX,W,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,33,6,whole,40,CQRWDZ,R,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,34,6,whole,40,GDHRUQ,HR,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,35,6,whole,40,NGXCVD,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,36,6,whole,40,FBCTGR,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,37,6,whole,40,DFWEQC,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,38,6,whole,40,FXJALZ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,39,6,whole,40,ULEQJZ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,40,6,whole,40,JRTGKA,R,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,41,6,whole,40,BKFTCL,F,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,42,6,whole,40,DZNTQC,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,43,6,whole,40,VSZXFD,V,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,44,6,whole,40,EDZBJW,J,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,45,6,whole,40,ANUYHT,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,46,6,whole,40,KGAVYZ,K,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,47,6,whole,40,ETHURS,R,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,48,6,whole,40,LZXCPF,FLZ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,49,6,whole,40,ZFEDMT,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,50,6,whole,40,HTWXCY,YWX,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,51,6,whole,40,TDJBWQ,TWQ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,52,6,whole,40,EMQPCV,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,53,6,whole,40,AZKJLU,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,54,6,whole,40,HFEXAW,H,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,55,6,whole,40,XQLWTF,T,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,56,6,whole,40,PKRULZ,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,57,6,whole,40,LQUSDY,S,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,58,6,whole,40,BQDFWM,DW,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,59,6,whole,40,XZWAMT,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,60,6,whole,40,GPHTMW,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,61,6,whole,60,VMKATR,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,62,6,whole,60,RFLNYM,NM,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,63,6,whole,60,AFJTCU,U,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,64,6,whole,60,XRPBLS,LX,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,65,6,whole,60,DCSGUL,SUD,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,66,6,whole,60,QKJCEH,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,67,6,whole,60,JZFAKN,AKZ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,68,6,whole,60,NDXMJP,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,69,6,whole,60,LFRQCD,CRD,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,70,6,whole,60,GTRJQS,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,71,6,whole,60,AQYLHD,D,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,72,6,whole,60,TNQHWR,N,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,73,6,whole,60,XUHRDY,YDRX,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,74,6,whole,60,SGCHRY,CYHS,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,75,6,whole,60,TZFSMD,MFT,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,76,6,whole,60,BQVLJN,QVJ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,77,6,whole,60,SZMFBD,BS,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,78,6,whole,60,XEPCAV,X,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,79,6,whole,60,BRDEYA,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,80,6,whole,60,YFUNPL,YL,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,81,6,whole,60,VMKQJD,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,82,6,whole,60,BVPLHS,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,83,6,whole,60,UATYKS,TK,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,84,6,whole,60,RLMDKU,UK,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,85,6,whole,60,RWHUPM,H,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,86,6,whole,60,RHBMYP,HP,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,87,6,whole,60,HWRAKC,AK,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,88,6,whole,60,MGRBDV,VM,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,89,6,whole,60,LXTNMJ,L,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,90,6,whole,60,VCGPFT,F,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,91,6,whole,80,BQKAST,QABT,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,92,6,whole,80,RXJLZK,XZ,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,93,6,whole,80,VNYBMG,NMYB,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,94,6,whole,80,WTSBKD,K,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,95,6,whole,80,FDABJY,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,96,6,whole,80,PAUTCB,TUB,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,97,6,whole,80,VPBAUR,URB,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,98,6,whole,80,BHFGTV,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,99,6,whole,80,PNZVCG,GCZ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,100,6,whole,80,ZABLYW,BL,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,101,6,whole,80,YBKGNP,K,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,102,6,whole,80,SPQXJC,SJC,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,103,6,whole,80,RCZEJQ,JCR,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,104,6,whole,80,CHRWZS,S,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,105,6,whole,80,JBRQHW,QHR,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,106,6,whole,80,BNMYQF,F,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,107,6,whole,80,EFBJSG,SBJ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,108,6,whole,80,SKXQUB,S,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,109,6,whole,80,APEQBK,KP,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,110,6,whole,80,SQBPLF,PB,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,111,6,whole,80,HVPAZF,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,112,6,whole,80,FVUTND,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,113,6,whole,80,AQNKEL,EA,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,114,6,whole,80,HBDNVJ,D,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,115,6,whole,80,GWTDHA,DGA,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,116,6,whole,80,ADZLCB,DZ,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,117,6,whole,80,KHNSDX,XDH,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,118,6,whole,80,QWEDFZ,EWZD,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,119,6,whole,80,ZHQTGM,Z,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,120,6,whole,80,AXHCDV,XA,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,121,6,whole,120,NHBSZX,XZS,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,122,6,whole,120,CDUNWA,UNW,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,123,6,whole,120,YHRGSL,R,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,124,6,whole,120,YXMTVP,PYV,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,125,6,whole,120,GQUKNZ,NZK,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,126,6,whole,120,KWELRV,LRE,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,127,6,whole,120,KLJTPQ,TK,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,128,6,whole,120,AGSBMY,GBY,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,129,6,whole,120,DWXUZQ,XWZU,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,130,6,whole,120,LSFHCJ,FHJS,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,131,6,whole,120,PMGCHF,MPG,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,132,6,whole,120,RGTFYP,RPT,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,133,6,whole,120,AXCSYQ,SQCX,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,134,6,whole,120,TFNHMV,FMVT,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,135,6,whole,120,USDJEL,SED,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,136,6,whole,120,SMFTJR,SMTJ,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,137,6,whole,120,ADSFXN,DAS,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,138,6,whole,120,KGVWRF,RKW,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,139,6,whole,120,TAWGSP,GATW,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,140,6,whole,120,UZFWML,MUF,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,141,6,whole,120,ZMNEYU,NYU,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,142,6,whole,120,FZCUEY,ZFY,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,143,6,whole,120,JYZRKM,MYRZ,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,144,6,whole,120,CUTVZD,DZ,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,145,6,whole,120,VGNSQL,NGVS,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,146,6,whole,120,SLXHDB,LHB,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,147,6,whole,120,AWDYPR,YPD,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,148,6,whole,120,AMREBX,M,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,149,6,whole,120,UNZLGJ,UGN,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,150,6,whole,120,ELVMDK,DLV,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,151,6,whole,180,PNGKYU,UYG,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,152,6,whole,180,EDUKWC,UDC,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,153,6,whole,180,JCNDRF,JC,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,154,6,whole,180,TWBYHF,HW,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,155,6,whole,180,VWZAEK,KWZA,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,156,6,whole,180,ZVJXHN,JVNX,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,157,6,whole,180,KGTWJC,-,6,0,0,6,25,898314033,30,main
150,S06_new_strongVar,new,150,158,6,whole,180,DKRMNZ,KDMR,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,159,6,whole,180,METXHC,CTE,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,160,6,whole,180,PZWNCG,NWZ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,161,6,whole,180,PDBRZX,XZR,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,162,6,whole,180,MQCJGK,CMJ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,163,6,whole,180,TJHSQW,SJHQ,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,164,6,whole,180,YFSVZE,YES,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,165,6,whole,180,KTSEGM,SGM,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,166,6,whole,180,EVAQCU,QAUE,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,167,6,whole,180,XRWZJM,XMJ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,168,6,whole,180,GZRJEV,GEJ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,169,6,whole,180,UECBHW,CBE,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,170,6,whole,180,HKWGUF,GUFK,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,171,6,whole,180,QCTHPE,PTEH,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,172,6,whole,180,FUELTZ,TZEF,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,173,6,whole,180,ASZYMH,HYSZ,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,174,6,whole,180,HYPGFS,HFGP,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,175,6,whole,180,HGMPTU,GMTP,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,176,6,whole,180,JDCMZG,DCJZ,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,177,6,whole,180,HMCWPX,P,6,1,1,5,25,898314033,30,main
150,S06_new_strongVar,new,150,178,6,whole,180,TGBZCL,GCB,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,179,6,whole,180,UDTHAC,UCD,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,180,6,whole,180,JMHCNS,HJM,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,181,6,whole,260,LTKQVS,SQVK,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,182,6,whole,260,YVEMAB,AV,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,183,6,whole,260,PBTRLF,FBLR,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,184,6,whole,260,PXZHYQ,XHYP,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,185,6,whole,260,ZKVYBW,KBW,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,186,6,whole,260,ZBRYGK,BRZG,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,187,6,whole,260,QCZSTL,SZL,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,188,6,whole,260,NXRTSV,XRNV,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,189,6,whole,260,RGSXFA,AXF,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,190,6,whole,260,BPDZNM,BDZ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,191,6,whole,260,SWTKEU,EUST,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,192,6,whole,260,DHLBYX,HBDY,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,193,6,whole,260,EUZCXH,ECUZ,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,194,6,whole,260,PYNQRG,YGRN,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,195,6,whole,260,YZNRLX,ZNY,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,196,6,whole,260,DFYVMB,YFV,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,197,6,whole,260,TDLWSZ,ZSD,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,198,6,whole,260,SKYDCU,SCY,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,199,6,whole,260,JRFCMQ,JMFR,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,200,6,whole,260,QRAYKX,XRQK,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,201,6,whole,260,GLAEYC,YLCA,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,202,6,whole,260,KYZMJR,JKRM,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,203,6,whole,260,VHXRGL,GR,6,2,2,4,25,898314033,30,main
150,S06_new_strongVar,new,150,204,6,whole,260,XUVRNA,NUVX,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,205,6,whole,260,GUPALH,AUH,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,206,6,whole,260,GVREFY,VFRG,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,207,6,whole,260,LRWFXG,GXL,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,208,6,whole,260,QVJWSB,BSJ,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,209,6,whole,260,SJHYKT,JHST,6,4,4,2,25,898314033,30,main
150,S06_new_strongVar,new,150,210,6,whole,260,QWLSMP,PSL,6,3,3,3,25,898314033,30,main
150,S06_new_strongVar,new,150,211,4,partial,20,MWTK,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,212,4,partial,20,WYPG,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,213,4,partial,20,ZKDA,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,214,4,partial,20,UAPG,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,215,4,partial,20,HCYR,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,216,4,partial,20,RFLS,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,217,4,partial,20,SBDC,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,218,4,partial,20,ERMF,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,219,4,partial,20,AKNR,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,220,4,partial,20,RWTF,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,221,4,partial,20,DWFL,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,222,4,partial,20,SUXG,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,223,4,partial,20,DGFT,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,224,4,partial,20,ACNT,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,225,4,partial,20,GNRM,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,226,4,partial,20,GNZR,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,227,4,partial,20,HTFZ,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,228,4,partial,20,YRGA,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,229,4,partial,20,VWXB,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,230,4,partial,20,MCPL,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,231,4,partial,20,QFJP,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,232,4,partial,20,FMVE,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,233,4,partial,20,WUKR,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,234,4,partial,20,VXQF,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,235,4,partial,20,BPWR,W,4,1,1,3,25,898314033,30,main
150,S06_new_strongVar,new,150,236,4,partial,20,NBKD,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,237,4,partial,20,UEHY,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,238,4,partial,20,HTNP,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,239,4,partial,20,GCXJ,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,240,4,partial,20,AYLX,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,241,4,partial,40,JLVR,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,242,4,partial,40,VRFY,YF,4,2,2,2,25,898314033,30,main
150,S06_new_strongVar,new,150,243,4,partial,40,NHKA,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,244,4,partial,40,XWRC,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,245,4,partial,40,SDJK,D,4,1,1,3,25,898314033,30,main
150,S06_new_strongVar,new,150,246,4,partial,40,NSPC,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,247,4,partial,40,QXUV,-,4,0,0,4,25,898314033,30,main
150,S06_new_strongVar,new,150,248,4,partial,40,VKCX,CX,4,2,2,2,25,898314033,30,main
